src,dst,dscp,size,latency
0,2,10,399350,2261334
0,2,10,785326,2595583
0,2,10,8060,2261959
0,2,10,87367,2232792
0,2,10,7650,231083
0,2,10,882,426750
0,2,10,1504,1380834
0,2,10,791604,2648708
0,2,10,4233,2934459
0,2,10,1493,2157750
0,2,10,437,1340250
0,2,10,641110,1493917
0,2,10,1442,354917
0,2,10,433082,1582666
0,2,10,255142,1838458
0,2,10,608869,1429708
0,2,10,3304,770833
0,2,10,320,774167
0,2,10,2549,221333
0,2,10,5679,555500
0,2,10,291445,1035709
0,2,10,404262,1004333
0,2,10,12615,1102708
0,2,10,825,1087666
0,2,10,52019,361875
0,2,10,743,266208
0,2,10,481167,1718083
0,2,10,86126,1311792
0,2,10,99496,1141792
0,2,10,321576,1185042
0,2,10,7006,1211083
0,2,10,9539,557459
0,2,10,705,257375
0,2,10,43,479958
0,2,10,125577,522000
0,2,10,73,1201000
0,2,10,53471,1177459
0,2,10,861,1196542
0,2,10,745422,1374833
0,2,10,339,1958250
0,2,10,768308,2166042
0,2,10,329,1905875
0,2,10,31100,908667
0,2,10,935761,2078292
0,2,10,393114,1051459
0,2,10,8776,737584
0,2,10,327,259084
0,2,10,100,829292
0,2,10,419833,3304750
0,2,10,56,1968917
0,2,10,8179,1939875
0,2,10,295,1993083
0,2,10,351268,800875
0,2,10,266,874000
0,2,10,876673,1810833
0,2,10,18611,1413416
0,2,10,8870,1795583
0,2,10,479510,2156958
0,2,10,9299,215875
0,2,10,65484,337750
0,2,10,905528,2382750
0,2,10,553,1856042
0,2,10,756,1848417
0,2,10,7530,1907250
0,2,10,4440,1852375
0,2,10,4055,972083
0,2,10,871,1888542
0,2,10,4221,1351458
0,2,10,506050,1557000
0,2,10,315,757458
0,2,10,750,694375
0,2,10,169379,1017250
0,2,10,3480,697958
0,2,10,1141,3041375
0,2,10,941754,1937084
0,2,10,15286,3038417
0,2,10,985,1934125
0,2,10,953199,1857166
0,2,10,48952,1977959
0,2,10,95351,379958
0,2,10,990436,2900208
0,2,10,685,4304416
0,2,10,918848,2232875
0,2,10,968162,2828625
0,2,10,745,2214583
0,2,10,25060,2900834
0,2,10,967615,2479709
0,2,10,1652,520542
0,2,10,203401,782417
0,2,10,53085,822000
0,2,10,362343,1578708
0,2,10,770,246500
0,2,10,259238,3335708
0,2,10,385365,3705167
0,2,10,16289,3810792
0,2,10,37062,959042
0,2,10,5058,913375
0,2,10,99423,939500
0,2,10,12306,856750
0,2,10,8661,516167
0,2,10,9095,194166
0,2,10,830,195917
0,2,10,75910,670708
0,2,10,4095,607292
0,2,10,9487,629792
0,2,10,64382,659416
0,2,10,9932,669000
0,2,10,73114,273000
0,2,10,761613,3040708
0,2,10,2432,2110417
0,2,10,675602,2568084
0,2,10,58186,1137375
0,2,10,3827,856958
0,2,10,5387,544417
0,2,10,910,450833
0,2,10,50963,654291
0,2,10,386740,2862375
0,2,10,460982,3214084
0,2,10,56596,756917
0,2,10,2296,462750
0,2,10,7568,526042
0,2,10,22413,391250
0,2,10,1931,258250
0,2,10,96411,571333
0,2,10,7582,191500
0,2,10,607800,1914375
0,2,10,47286,1276750
0,2,10,459,873875
0,2,10,833,921458
0,2,10,45,674708
0,2,10,3414,778708
0,2,10,29321,807334
0,2,10,342,764959
0,2,10,86114,943250
0,2,10,433,519125
0,2,10,6290,691959
0,2,10,46693,893125
0,2,10,99159,668708
0,2,10,207,4082959
0,2,10,808056,3948916
0,2,10,64719,4162625
0,2,10,5430,1089250
0,2,10,972627,3083292
0,2,10,3717,1441125
0,2,10,693918,1897666
0,2,10,344,1523416
0,2,10,44288,2219917
0,2,10,893001,2775084
0,2,10,6179,1953000
0,2,10,50356,1163875
0,2,10,158,345375
0,2,10,2590,515333
0,2,10,41901,448167
0,2,10,961509,976416
0,2,10,576078,1537250
0,2,10,87,195084
0,2,10,708,190792
0,2,10,630696,872666
0,2,10,75290,590208
0,2,10,51821,535875
0,2,10,8011,547542
0,2,10,60825,508792
0,2,10,54216,626583
0,2,10,4207,466500
0,2,10,28469,490125
0,2,10,266435,602458
0,2,10,65225,566625
0,2,10,492,492875
0,2,10,782,525875
0,2,10,43289,529667
0,2,10,595625,1945250
0,2,10,874937,1633500
0,2,10,122013,600333
0,2,10,3709,540583
0,2,10,655,199292
0,2,10,52486,361959
0,2,10,9321,327125
0,2,10,4962,341167
0,2,10,28668,355458
0,2,10,167510,404416
0,2,10,8514,327875
0,2,10,583,210500
0,2,10,97122,430459
0,2,10,603,191291
0,2,10,312,211667
0,2,10,95620,690458
0,2,10,447826,811875
0,2,10,6984,602917
0,2,10,582792,738791
0,2,10,937,568958
0,2,10,4770,138125
0,2,10,66658,460958
0,2,10,613813,3168750
0,2,10,896009,2463208
0,2,10,4221,1537833
0,2,10,5570,1650333
0,2,10,3405,1621458
0,2,10,3424,1310625
0,2,10,531806,1178041
0,2,10,76587,404833
0,2,10,3778,159625
0,2,10,343,175833
0,2,10,5317,123875
0,2,10,755,274458
0,2,10,844,279208
0,2,10,101680,1367084
0,2,10,776961,1220792
0,2,10,590,572041
0,2,10,41595,1468625
0,2,10,659,1479167
0,2,10,118,1453417
0,2,10,2837,1459250
0,2,10,809814,1941709
0,2,10,75876,1307041
0,2,10,8880,222416
0,2,10,768315,1943292
0,2,10,340114,1190875
0,2,10,144063,1016000
0,2,10,586,856208
0,2,10,382,663625
0,2,10,42498,1206792
0,2,10,211,804792
0,2,10,87583,673125
0,2,10,63543,779959
0,2,10,207,391166
0,2,10,772947,2440167
0,2,10,14447,628875
0,2,10,44362,644833
0,2,10,11973,358708
0,2,10,67701,1422833
0,2,10,11648,1241709
0,2,10,441,1189166
0,2,10,794,1082334
0,2,10,87,442958
0,2,10,32543,567375
0,2,10,29840,519833
0,2,10,2933,546875
0,2,10,5623,530583
0,2,10,583,504791
0,2,10,15,390125
0,2,10,28624,373583
0,2,10,78909,962750
0,2,10,278,806166
0,2,10,590556,1059917
0,2,10,178378,905958
0,2,10,362,152875
0,2,10,2584,205959
0,2,10,9518,180417
0,2,10,499421,2587375
0,2,10,541579,2007292
0,2,10,399317,2073375
0,2,10,399777,2034041
0,2,10,8447,781334
0,2,10,141159,338792
0,2,10,5658,287541
0,2,10,111552,783417
0,2,10,2142,779041
0,2,10,998,1425250
0,2,10,990247,3195166
0,2,10,9373,2015709
0,2,10,351237,2279125
0,2,10,255033,1147583
0,2,10,687224,2482208
0,2,10,7777,972416
0,2,10,9173,565000
0,2,10,30165,968958
0,2,10,2448,488208
0,2,10,896604,3485916
0,2,10,308,2356625
0,2,10,1344,2357291
0,2,10,312,2446625
0,2,10,431990,2970000
0,2,10,3933,978458
0,2,10,4244,481792
0,2,10,5442,516500
0,2,10,59745,1457167
0,2,10,7655,669042
0,2,10,37251,621334
0,2,10,235,610750
0,2,10,2971,295250
0,2,10,30586,234167
0,2,10,215428,658958
0,2,10,6736,311458
0,2,10,771936,1833375
0,2,10,644327,1759500
0,2,10,692,1612708
0,2,10,5546,467958
0,2,10,4792,467583
0,2,10,67759,820875
0,2,10,48385,826292
0,2,10,445187,1547667
0,2,10,7481,1015250
0,2,10,210,1415042
0,2,10,8011,985125
0,2,10,98,786500
0,2,10,584706,1031333
0,2,10,247789,527875
0,2,10,686009,1203375
0,2,10,191,1201042
0,2,10,443167,1328791
0,2,10,6398,1201666
0,2,10,1620,482209
0,2,10,822726,2764750
0,2,10,321520,3165833
0,2,10,521654,2673958
0,2,10,18087,253709
0,2,10,711235,2378333
0,2,10,278,817333
0,2,10,560,846209
0,2,10,499356,734667
0,2,10,37609,426791
0,2,10,12975,510333
0,2,10,95861,567291
0,2,10,490624,1397125
0,2,10,483,722333
0,2,10,4486,461542
0,2,10,40457,569833
0,2,10,48531,557416
0,2,10,3864,248459
0,2,10,58611,286125
0,2,10,938206,1427625
0,2,10,140627,1437417
0,2,10,768919,1504125
0,2,10,385627,784334
0,2,10,880898,1382958
0,2,10,692,1177750
0,2,10,506374,1689333
0,2,10,21947,466583
0,2,10,577016,1244708
0,2,10,227027,1283625
0,2,10,68736,531833
0,2,10,5967,488166
0,2,10,53451,436167
0,2,10,13,1885042
0,2,10,773242,2540292
0,2,10,1821,856250
0,2,10,5691,538458
0,2,10,154,185333
0,2,10,710056,1293666
0,2,10,6152,322375
0,2,10,3063,225708
0,2,10,7143,978459
0,2,10,110637,1059333
0,2,10,44324,1043250
0,2,10,112,1023417
0,2,10,74143,966083
0,2,10,32299,571041
0,2,10,85649,326250
0,2,10,5126,469708
0,2,10,873270,1844208
0,2,10,6396,1530417
0,2,10,350,565167
0,2,10,59421,632125
0,2,10,23,4562334
0,2,10,531254,4042083
0,2,10,3177,4523542
0,2,10,97221,3808167
0,2,10,42626,3870208
0,2,10,75043,1034250
0,2,10,53675,512375
0,2,10,577707,1063291
0,2,10,557,676500
0,2,10,458462,2375250
0,2,10,972827,2014917
0,2,10,60577,563833
0,2,10,45310,1255542
0,2,10,249838,935917
0,2,10,835,1111834
0,2,10,53080,385459
0,2,10,134,1266291
0,2,10,519072,1381000
0,2,10,538,1109958
0,2,10,258,382167
0,2,10,5108,430417
0,2,10,669,269792
0,2,10,444,357209
0,2,10,167526,392500
0,2,10,11157,330250
0,2,10,36833,389792
0,2,10,217125,517084
0,2,10,117192,1222084
0,2,10,818007,1232667
0,2,10,571633,791792
0,2,10,2266,693792
0,2,10,957,843250
0,2,10,687701,1236542
0,2,10,19579,797208
0,2,10,33480,843834
0,2,10,6752,654834
0,2,10,2896,739917
0,2,10,255130,791083
0,2,10,691,1111500
0,2,10,357425,1310792
0,2,10,893,1088750
0,2,10,692,1038208
0,2,10,119,1093291
0,2,10,7141,1066459
0,2,10,5630,885375
0,2,10,820,483166
0,2,10,932467,1467000
0,2,10,17426,387500
0,2,10,217933,1062750
0,2,10,32493,410542
0,2,10,904,709125
0,2,10,856,883125
0,2,10,7539,895542
0,2,10,242885,979750
0,2,10,72236,941292
0,2,10,542744,1582792
0,2,10,83611,632625
0,2,10,34151,387500
0,2,10,104508,428917
0,2,10,24663,313583
0,2,10,75751,311458
0,2,10,85826,405083
0,2,10,99304,422125
0,2,10,20942,379292
0,2,10,821182,2402958
0,2,10,580,2430125
0,2,10,103239,2204083
0,2,10,2063,706542
0,2,10,643,241667
0,2,10,9140,278209
0,2,10,6179,243208
0,2,10,998,217750
0,2,10,47200,848709
0,2,10,80387,615125
0,2,10,128601,538375
0,2,10,75949,541375
0,2,10,328273,650208
0,2,10,632,216500
0,2,10,990484,2689625
0,2,10,774878,2074000
0,2,10,365659,669459
0,2,10,747,365333
0,2,10,25664,622000
0,2,10,486,304416
0,2,10,70758,418708
0,2,10,5158,270958
0,2,10,683308,1857875
0,2,10,800873,1659709
0,2,10,8821,900458
0,2,10,47503,1383958
0,2,10,120,498167
0,2,10,72683,484125
0,2,10,7186,361208
0,2,10,96772,643334
0,2,10,555,208125
0,2,10,618914,1226666
0,2,10,74349,281709
0,2,10,422,1686625
0,2,10,431029,1655000
0,2,10,406,1729792
0,2,10,64280,1035167
0,2,10,297,508208
0,2,10,36924,597834
0,2,10,207496,2107000
0,2,10,940771,2332750
0,2,10,250,1760667
0,2,10,4625,591917
0,2,10,73772,448250
0,2,10,40598,525500
0,2,10,2370,1776125
0,2,10,540,1782875
0,2,10,860829,2149083
0,2,10,3054,341125
0,2,10,175,377125
0,2,10,102,440375
0,2,10,57232,240292
0,2,10,668,331959
0,2,10,901,595209
0,2,10,329,608375
0,2,10,147641,641000
0,2,10,77011,1250375
0,2,10,759142,1276125
0,2,10,1054,1096667
0,2,10,8946,392459
0,2,10,75799,663875
0,2,10,98335,287584
0,2,10,866222,1991542
0,2,10,426097,1223833
0,2,10,6780,940666
0,2,10,254373,709666
0,2,10,2870,649167
0,2,10,332574,601625
0,2,10,916,506916
0,2,10,765,698167
0,2,10,977,795666
0,2,10,7001,762417
0,2,10,258,779083
0,2,10,269806,879166
0,2,10,483,1995167
0,2,10,182,2216791
0,2,10,8610,2002375
0,2,10,850303,2597417
0,2,10,825,403792
0,2,10,934696,1536625
0,2,10,97448,925334
0,2,10,341,502750
0,2,10,42303,527167
0,2,10,3001,1531541
0,2,10,667216,1863625
0,2,10,213629,3540917
0,2,10,945104,3201333
0,2,10,6415,3225625
0,2,10,87905,3495417
0,2,10,986,472459
0,2,10,581,541375
0,2,10,774293,1959417
0,2,10,370,713750
0,2,10,89378,829208
0,2,10,9417,867666
0,2,10,82697,638208
0,2,10,7359,432041
0,2,10,9238,403792
0,2,10,927868,2272375
0,2,10,1788,2058041
0,2,10,10798,2302250
0,2,10,354,318208
0,2,10,1882,262584
0,2,10,26342,1210500
0,2,10,26389,236958
0,2,10,147983,614291
0,2,10,141,450333
0,2,10,74571,437459
0,2,10,993,452708
0,2,10,4492,656084
0,2,10,633913,809000
0,2,10,892,835625
0,2,10,361852,830875
0,2,10,79569,848250
0,2,10,2,261167
0,2,10,961,272750
0,2,10,92274,840167
0,2,10,6243,720708
0,2,10,235802,562625
0,2,10,7418,224125
0,2,10,1298,157875
0,2,10,8942,1768917
0,2,10,1577,3091208
0,2,10,62940,2882542
0,2,10,8504,2891375
0,2,10,393077,2810583
0,2,10,159,1981041
0,2,10,937625,1972667
0,2,10,415,664333
0,2,10,990,673417
0,2,10,519,180083
0,2,10,216514,880917
0,2,10,6290,2069125
0,2,10,7218,2073291
0,2,10,560064,2285125
0,2,10,3719,525750
0,2,10,48016,1296958
0,2,10,7003,1050792
0,2,10,498702,1200167
0,2,10,5289,245875
0,2,10,709751,2431875
0,2,10,34480,1685292
0,2,10,334980,1457833
0,2,10,7490,337125
0,2,10,60310,490500
0,2,10,7337,460541
0,2,10,41,404583
0,2,10,66235,1502083
0,2,10,989661,1529792
0,2,10,172210,449041
0,2,10,5794,436667
0,2,10,38501,506708
0,2,10,37524,307084
0,2,10,68969,384166
0,2,10,4030,497375
0,2,10,215,164417
0,2,10,191988,446959
0,2,10,614260,954833
0,2,10,189725,1187750
0,2,10,31194,1179958
0,2,10,180772,498625
0,2,10,7550,1302500
0,2,10,4992,956333
0,2,10,78800,1456167
0,2,10,45,1104625
0,2,10,52851,646458
0,2,10,3504,1510208
0,2,10,507,1534500
0,2,10,271643,664042
0,2,10,8602,272458
0,2,10,8278,249084
0,2,10,767,231791
0,2,10,941,281583
0,2,10,37825,1353292
0,2,10,19431,843166
0,2,10,246,887000
0,2,10,7749,228875
0,2,10,84537,1615458
0,2,10,737,1276416
0,2,10,438,1346541
0,2,10,509513,1518250
0,2,10,687,939250
0,2,10,74772,918875
0,2,10,53843,800417
0,2,10,62827,648500
0,2,10,967161,1869917
0,2,10,7538,1614125
0,2,10,2234,1212750
0,2,10,8640,1363875
0,2,10,275,1320417
0,2,10,1729,1360625
0,2,10,340250,1458833
0,2,10,518,652917
0,2,10,38289,882208
0,2,10,452,650834
0,2,10,20024,686917
0,2,10,7259,1617417
0,2,10,781145,1827084
0,2,10,2767,1911709
0,2,10,54962,2249041
0,2,10,585733,2219667
0,2,10,18864,2062458
0,2,10,78036,998375
0,2,10,9651,313209
0,2,10,9507,430500
0,2,10,129,345250
0,2,10,77304,388583
0,2,10,977,213167
0,2,10,379786,839875
0,2,10,7422,253334
0,2,10,6162,223167
0,2,10,1148,319708
0,2,10,617,350000
0,2,10,62223,535917
0,2,10,6703,287167
0,2,10,3629,317459
0,2,10,1218,141333
0,2,10,92055,339209
0,2,10,86803,355875
0,2,10,913,293542
0,2,10,790,263375
0,2,10,59886,786292
0,2,10,926619,1924333
0,2,10,977,1111416
0,2,10,1512,302125
0,2,10,620,1735708
0,2,10,187706,837959
0,2,10,456845,1575833
0,2,10,4653,529875
0,2,10,188,1046750
0,2,10,674948,1114083
0,2,10,546758,1739083
0,2,10,2652,870250
0,2,10,8685,1105042
0,2,10,848,1608209
0,2,10,138271,980875
0,2,10,487,802542
0,2,10,83318,753208
0,2,10,26124,680875
0,2,10,54,285125
0,2,10,6145,256417
0,2,10,789,157083
0,2,10,131842,485208
0,2,10,58684,518125
0,2,10,8939,166459
0,2,10,912879,1075417
0,2,10,4628,891583
0,2,10,306,858208
0,2,10,946726,1081667
0,2,10,4053,876125
0,2,10,9925,488292
0,2,10,334531,644833
0,2,10,9507,615625
0,2,10,166564,1073292
0,2,10,716473,1210125
0,2,10,9068,333166
0,2,10,8418,231458
0,2,10,1449,370000
0,2,10,206,307833
0,2,10,630231,2057667
0,2,10,684084,2476833
0,2,10,93,1264541
0,2,10,4638,2031750
0,2,10,384,1278875
0,2,10,1533,1543500
0,2,10,767,1586125
0,2,10,743,869833
0,2,10,8230,195458
0,2,10,89053,1256250
0,2,10,585617,1267291
0,2,10,5205,507000
0,2,10,6878,162209
0,2,10,311274,481750
0,2,10,75722,411792
0,2,10,24433,272000
0,2,10,3914,1042208
0,2,10,736643,1260333
0,2,10,1246,332500
0,2,10,33267,2981750
0,2,10,922226,3015459
0,2,10,270,2272542
0,2,10,9886,486583
0,2,10,65183,543166
0,2,10,7414,151834
0,2,10,25163,840416
0,2,10,2739,827917
0,2,10,1321,292500
0,2,10,395972,1891750
0,2,10,700974,1084708
0,2,10,9095,454875
0,2,10,771,302375
0,2,10,77151,705542
0,2,10,697507,1160792
0,2,10,6039,208917
0,2,10,4428,261792
0,2,10,576876,1133291
0,2,10,2919,809042
0,2,10,187029,930166
0,2,10,138,948291
0,2,10,213,1085250
0,2,10,263,333834
0,2,10,93882,512167
0,2,10,812958,1423458
0,2,10,1476,266958
0,2,10,674699,1534833
0,2,10,44,506333
0,2,10,22921,658083
0,2,10,3675,426000
0,2,10,4103,437750
0,2,10,90126,640125
0,2,10,16,443333
0,2,10,56414,242000
0,2,10,659057,1774333
0,2,10,837815,1761083
0,2,10,4092,1586000
0,2,10,594,1605375
0,2,10,141506,1294833
0,2,10,12,973833
0,2,10,51429,268875
0,2,10,7737,246500
0,2,10,98644,413166
0,2,10,694,349875
0,2,10,969034,1575417
0,2,10,5708,362958
0,2,10,8421,1305250
0,2,10,21107,576000
0,2,10,83272,239500
0,2,10,6456,363583
0,2,10,635833,2008250
0,2,10,624,1155375
0,2,10,965588,2184750
0,2,10,711,1974333
0,2,10,471,544458
0,2,10,146666,2923542
0,2,10,16863,2689667
0,2,10,54161,413291
0,2,10,813120,2799916
0,2,10,742810,2262917
0,2,10,157,1841625
0,2,10,45877,1281000
0,2,10,56145,1328208
0,2,10,311672,1510750
0,2,10,45222,514583
0,2,10,38723,555583
0,2,10,5209,563125
0,2,10,43312,524750
0,2,10,524,228250
0,2,10,504290,1957459
0,2,10,308702,1542542
0,2,10,4599,599333
0,2,10,50008,1052583
0,2,10,240200,1074792
0,2,10,517910,1338584
0,2,10,52084,596791
0,2,10,5427,626917
0,2,10,160,494000
0,2,10,4516,434416
0,2,10,1115,1442667
0,2,10,995822,1573208
0,2,10,257,1480041
0,2,10,49,311000
0,2,10,1000,331583
0,2,10,750,389708
0,2,10,420615,1474292
0,2,10,771,760417
0,2,10,879,1176292
0,2,10,553707,1102250
0,2,10,157215,1265792
0,2,10,14115,1061917
0,2,10,9900,1155042
0,2,10,18285,1992083
0,2,10,845599,2751292
0,2,10,4743,900166
0,2,10,687057,944375
0,2,10,684,449125
0,2,10,40,456542
0,2,10,706,1312000
0,2,10,724865,2345542
0,2,10,545881,1637958
0,2,10,170837,1083959
0,2,10,887301,3711166
0,2,10,964177,4417958
0,2,10,6350,2550334
0,2,10,99023,977375
0,2,10,66585,1176083
0,2,10,98,930500
0,2,10,7134,511875
0,2,10,1966,132417
0,2,10,479815,821083
0,2,10,6263,560792
0,2,10,333,582417
0,2,10,8772,211917
0,2,10,3394,287125
0,2,10,77524,429834
0,2,10,78996,238291
0,2,10,8807,159000
0,2,10,9345,299750
0,2,10,1744,324166
0,2,10,50649,198792
0,2,10,578990,1642125
0,2,10,224421,578541
0,2,10,56505,1324458
0,2,10,321,1168250
0,2,10,537,1169083
0,2,10,960,530917
0,2,10,799622,4349708
0,2,10,6882,564417
0,2,10,16250,525666
0,2,10,4276,1448333
0,2,10,2729,1180333
0,2,10,557302,1457542
0,2,10,77592,1258417
0,2,10,45010,1089875
0,2,10,95486,1053250
0,2,10,5715,1053417
0,2,10,3269,1204917
0,2,10,165,842334
0,2,10,91557,992584
0,2,10,811,953375
0,2,10,76333,451084
0,2,10,984,592208
0,2,10,20171,292458
0,2,10,858,403833
0,2,10,793,2665292
0,2,10,691443,2826291
0,2,10,2683,578458
0,2,10,211,549250
0,2,10,461640,1309875
0,2,10,86480,381208
0,2,10,651452,1400417
0,2,10,324984,1300125
0,2,10,9680,1044084
0,2,10,94743,642166
0,2,10,469,678334
0,2,10,169,370167
0,2,10,835477,1973125
0,2,10,5162,1582000
0,2,10,695715,2141500
0,2,10,440268,1955791
0,2,10,4510,1836834
0,2,10,118563,910333
0,2,10,2939,598542
0,2,10,6440,437042
0,2,10,58455,581208
0,2,10,3629,472792
0,2,10,505511,2926500
0,2,10,572163,2827542
0,2,10,92810,2379417
0,2,10,4066,760875
0,2,10,644,792958
0,2,10,171444,917417
0,2,10,205554,655209
0,2,10,777,665583
0,2,10,7514,666167
0,2,10,6384,498000
0,2,10,570513,1140458
0,2,10,3249,1055125
0,2,10,424,376584
0,2,10,64023,706833
0,2,10,995,703625
0,2,10,27390,763666
0,2,10,540867,1522500
0,2,10,2945,608500
0,2,10,802,393583
0,2,10,54,279791
0,2,10,699042,1260916
0,2,10,7724,871917
0,2,10,2972,511167
0,2,10,76481,745833
0,2,10,76149,558208
0,2,10,98349,649500
0,2,10,79510,700042
0,2,10,306,1778500
0,2,10,520542,1843292
0,2,10,68632,1630042
0,2,10,99912,1131375
0,2,10,85264,923250
0,2,10,420756,852083
0,2,10,620957,1348291
0,2,10,664,1637167
0,2,10,521075,2122125
0,2,10,430,1638625
0,2,10,5535,428375
0,2,10,64593,242667
0,2,10,786,183250
0,2,10,4094,234042
0,2,10,79879,560834
0,2,10,7704,1128666
0,2,10,588573,1439250
0,2,10,194424,1174041
0,2,10,3498,1792500
0,2,10,547914,1769667
0,2,10,66534,2160292
0,2,10,262157,728416
0,2,10,673934,2334917
0,2,10,503128,3360125
0,2,10,30843,1360125
0,2,10,344275,1571709
0,2,10,546,423375
0,2,10,85874,488750
0,2,10,1353,1005417
0,2,10,6269,388959
0,2,10,33270,566792
0,2,10,289,192500
0,2,10,86880,412584
0,2,10,100154,1392042
0,2,10,999504,2601042
0,2,10,23260,2051209
0,2,10,96321,1786208
0,2,10,551930,1242375
0,2,10,83,547250
0,2,10,11453,557958
0,2,10,2666,551625
0,2,10,1760,574167
0,2,10,585,707458
0,2,10,1310,880916
0,2,10,75498,971541
0,2,10,12990,597209
0,2,10,147242,663125
0,2,10,8125,622167
0,2,10,2406,579166
0,2,10,82461,722792
0,2,10,47373,426666
0,2,10,4618,558959
0,2,10,372,277791
0,2,10,707,261291
0,2,10,82404,343417
0,2,10,83342,811000
0,2,10,12,1201792
0,2,10,543937,2535958
0,2,10,351,2316042
0,2,10,978385,2985917
0,2,10,7069,1385667
0,2,10,813,2074750
0,2,10,188,799417
0,2,10,424062,1455292
0,2,10,6374,861333
0,2,10,732,401125
0,2,10,18036,577250
0,2,10,9378,583416
0,2,10,4342,1074166
0,2,10,546234,1373000
0,2,10,40599,1136083
0,2,10,2219,1128208
0,2,10,865,282417
0,2,10,873,215875
0,2,10,30532,317583
0,2,10,589,285083
0,2,10,433,262250
0,2,10,6812,438000
0,2,10,178,384542
0,2,10,617616,2801000
0,2,10,255895,1767042
0,2,10,583748,1937667
0,2,10,30321,1746959
0,2,10,69819,1523875
0,2,10,72733,1491625
0,2,10,45819,1006834
0,2,10,694867,1187625
0,2,10,623,396375
0,2,10,4375,229833
0,2,10,30280,274833
0,2,10,10311,449250
0,2,10,644960,2477583
0,2,10,9773,2596875
0,2,10,98884,2752041
0,2,10,2466,2643708
0,2,10,856,2223084
0,2,10,772,591167
0,2,10,799471,1976208
0,2,10,651,1672750
0,2,10,186775,4259042
0,2,10,923699,1892584
0,2,10,84111,1657458
0,2,10,5691,2646375
0,2,10,920886,2918500
0,2,10,62619,2593459
0,2,10,796,802834
0,2,10,30102,815583
0,2,10,89458,2065834
0,2,10,978957,3734334
0,2,10,1033,2127209
0,2,10,974871,2812250
0,2,10,771132,2397333
0,2,10,562,2842625
0,2,10,434,2890750
0,2,10,447109,2802833
0,2,10,406199,3070708
0,2,10,458,568750
0,2,10,576,574792
0,2,10,62054,335333
0,2,10,393931,836792
0,2,10,1233,940541
0,2,10,628,631291
0,2,10,632,627250
0,2,10,3802,616000
0,2,10,29487,373750
0,2,10,47615,1390833
0,2,10,478069,1242792
0,2,10,16106,829000
0,2,10,69987,908209
0,2,10,372292,2265542
0,2,10,534476,3314000
0,2,10,4606,1464250
0,2,10,92590,1806000
0,2,10,747504,2286334
0,2,10,53340,1774292
0,2,10,918,319209
0,2,10,2267,370000
0,2,10,210,607791
0,2,10,36485,553417
0,2,10,296698,1181166
0,2,10,53,915000
0,2,10,75246,338833
0,2,10,801982,1622500
0,2,10,231399,1825625
0,2,10,238,459875
0,2,10,46,452417
0,2,10,909545,1935209
0,2,10,481,399333
0,2,10,760,520250
0,2,10,137817,2263875
0,2,10,6422,967792
0,2,10,14703,1581666
0,2,10,78410,1255209
0,2,10,553371,2440458
0,2,10,624,2179583
0,2,10,80727,1571750
0,2,10,119673,804917
0,2,10,71936,585916
0,2,10,899309,2636250
0,2,10,919555,2901500
0,2,10,6243,2603625
0,2,10,2208,1305250
0,2,10,2984,653833
0,2,10,60520,729125
0,2,10,15593,371959
0,2,10,2805,340541
0,2,10,706,2027083
0,2,10,9889,2054166
0,2,10,46599,1914250
0,2,10,134985,2044833
0,2,10,245,1981084
0,2,10,55032,1824000
0,2,10,434994,1443292
0,2,10,293,520125
0,2,10,8503,564292
0,2,10,768,232417
0,2,10,17,396167
0,2,10,17237,1104583
0,2,10,914,1159167
0,2,10,263,478333
0,2,10,501731,1271000
0,2,10,7018,641334
0,2,10,128,627167
0,2,10,26976,687917
0,2,10,59945,493833
0,2,10,60151,578750
0,2,10,31874,331500
0,2,10,29103,342542
0,2,10,4093,324334
0,2,10,121612,813750
0,2,10,542399,997667
0,2,10,54857,562291
0,2,10,954,551875
0,2,10,971,485792
0,2,10,79555,844625
0,2,10,110,383000
0,2,10,205,596625
0,2,10,667,403500
0,2,10,519955,1589792
0,2,10,8017,1116042
0,2,10,4218,505917
0,2,10,624,461583
0,2,10,853,316292
0,2,10,2762,1422375
0,2,10,663507,1734709
0,2,10,280422,522250
0,2,10,964,2148333
0,2,10,9545,2096000
0,2,10,875210,3095208
0,2,10,94502,937834
0,2,10,7547,520833
0,2,10,805,1147334
0,2,10,267997,1406125
0,2,10,19779,646125
0,2,10,929,626917
0,2,10,8352,645667
0,2,10,4541,637625
0,2,10,53614,717958
0,2,10,63107,1914833
